Chr,Start,End
1,66285255,66298255
1,66298255,66311255
1,66311255,66318255
1,66323255,66331255
1,66331255,66341255
1,66342255,66344255
1,66350255,66396255
1,66396255,66406255
1,66419255,66456255
1,66459255,66484255
1,66484255,66511255
1,66516255,66561255
1,66569255,66571255
1,66577255,66642255
1,66645255,66732255
1,66747255,66767255
1,66773255,66783255
1,66792255,66827255
1,66833255,66848255
1,66850255,66856255
1,66856255,66871255
1,66873255,66929255
1,66930255,66964255
1,66967255,66970255
1,66980255,66992255
1,66996255,67004255
1,67004255,67027255
1,67040255,67080255
1,67081255,67106255
1,67124255,67161255
1,67163255,67223255
1,67223255,67231255
1,67235255,67262255
1,67272255,67277255
1,67283255,67296255
1,67298255,67336255
1,67340255,67376255
1,67376255,67405255
1,67413255,67444255
1,67445255,67453255
1,67458255,67474255
1,67483255,67498255
1,67504255,67620255
1,67622255,67624255
1,67625255,67629255
1,67630255,67635255
1,67640255,67679255
1,67680255,67708255
1,67710255,67730255
1,67737255,67777255
1,67779255,67798255
1,67805255,67871255
1,67872255,67884255
1,67886255,68029255
1,68030255,68035255
1,68037255,68041255
1,68058255,68067255
1,68086255,68093255
1,68097255,68100255
1,68106255,68120255
1,68133255,68135255
1,68149255,68151255
1,68157255,68162255
1,68163255,68180255
1,68192255,68210255
1,68211255,68222255
1,68237255,68243255
1,68244255,68258255
1,68259255,68263255
1,68271255,68301255
1,68302255,68316255
1,68323255,68341255
1,68357255,68393255
1,68393255,68420255
1,68428255,68484255
1,68486255,68521255
1,68522255,68544255
1,68544255,68582255
1,68582255,68624255
1,68635255,68666255
1,68672255,68705255
1,68707255,68715255
1,68715255,68726255
1,68726255,68732255
1,68736255,68758255
1,68763255,68772255
1,68776255,68822255
1,68827255,68835255
1,68836255,68841255
1,68853255,68864255
1,68867255,68872255
1,68873255,68876255
1,68883255,68889255
1,68889255,68893255
1,68893255,68895255
1,68901255,68908255
1,68926255,68932255
1,68933255,68937255
1,68942255,68947255
1,68954255,68957255
1,68959255,68965255
1,68967255,68972255
1,68973255,68986255
1,68998255,69004255
1,69007255,69025255
1,69053255,69055255
1,69060255,69062255
1,69063255,69074255
1,69076255,69080255
1,69082255,69085255
1,69085255,69089255
1,69096255,69102255
1,69108255,69130255
1,69139255,69143255
1,69158255,69164255
1,69165255,69182255
1,69184255,69186255
1,69192255,69197255
1,69198255,69205255
1,69206255,69213255
1,69228255,69237255
1,69238255,69249255
1,69264255,69277255
1,69283255,69287255
1,69291255,69297255
1,69302255,69305255
1,69322255,69329255
1,69344255,69349255
1,70994255,70997255
1,71788255,71800255
1,71844255,71846255
1,71887255,71890255
1,71979255,71982255
1,72178255,72184255
1,72290255,72298255
1,72558255,72560255
1,72597255,72600255
1,72705255,72708255
1,72740255,72744255
1,72754255,72758255
1,72773255,72780255
1,72797255,72801255
1,72824255,72827255
1,72857255,72860255
1,72936255,72940255
1,72960255,72963255
1,73005255,73008255
1,73069255,73079255
1,73190255,73193255
1,73343255,73345255
1,73452255,73456255
1,73488255,73494255
1,73497255,73503255
1,73511255,73514255
1,73539255,73545255
1,73590255,73593255
1,73595255,73597255
1,73609255,73614255
1,73614255,73620255
1,73698255,73701255
1,73722255,73733255
1,73746255,73750255
1,73768255,73770255
1,73789255,73794255
1,74095255,74100255
1,74108255,74112255
1,74122255,74125255
1,74156255,74160255
1,74173255,74175255
1,74181255,74190255
1,74226255,74232255
1,74232255,74235255
1,74366255,74370255
1,74440255,74445255
1,74462255,74472255
1,74478255,74484255
1,74484255,74491255
1,74518255,74522255
1,74547255,74556255
1,74567255,74579255
1,74579255,74590255
1,74605255,74609255
1,74753255,74773255
1,74840255,74845255
1,74908255,74911255
1,74999255,75002255
1,75020255,75022255
1,75259255,75262255
1,75287255,75291255
1,75291255,75295255
1,75314255,75318255
1,75319255,75321255
1,75434255,75438255
1,75449255,75453255
1,75509255,75512255
1,75564255,75567255
1,75587255,75591255
1,75595255,75600255
1,75602255,75606255
1,75619255,75622255
1,75629255,75641255
1,75647255,75650255
1,75661255,75667255
1,75686255,75693255
1,75696255,75700255
1,75712255,75717255
1,76048255,76051255
1,76061255,76069255
1,76074255,76078255
1,76132255,76136255
1,76163255,76166255
1,76169255,76178255
1,76179255,76181255
1,76196255,76205255
1,76259255,76264255
1,76277255,76286255
1,76336255,76346255
1,76451255,76456255
1,76479255,76483255
1,76494255,76497255
1,76506255,76515255
1,76593255,76597255
1,76659255,76664255
1,76681255,76687255
1,76691255,76696255
1,76734255,76737255
1,76804255,76807255
1,76809255,76814255
1,76925255,76927255
1,76933255,76936255
1,76992255,76995255
1,77001255,77004255
1,77022255,77025255
1,77087255,77091255
1,77110255,77117255
1,77135255,77137255
1,77171255,77173255
1,77181255,77184255
1,77216255,77218255
1,77219255,77226255
1,77228255,77231255
1,77249255,77252255
1,77272255,77276255
1,77277255,77282255
1,77326255,77331255
1,77342255,77344255
1,77347255,77353255
1,77362255,77375255
1,77391255,77395255
1,77431255,77435255
1,77457255,77462255
1,77509255,77516255
1,77516255,77522255
1,77532255,77535255
1,77597255,77604255
1,77615255,77621255
1,77652255,77655255
1,77737255,77740255
1,77760255,77763255
1,77786255,77814255
1,77894255,77896255
1,77976255,77981255
1,77982255,77989255
1,78000255,78005255
1,78009255,78012255
1,78042255,78046255
1,78093255,78103255
1,78168255,78174255
1,78182255,78187255
1,78197255,78201255
1,78233255,78238255
1,78243255,78246255
1,78299255,78307255
1,78308255,78312255
1,78355255,78357255
1,78410255,78414255
1,78493255,78498255
1,78570255,78573255
1,78586255,78590255
1,78598255,78600255
1,78602255,78605255
1,78634255,78636255
1,78643255,78654255
1,78665255,78668255
1,78671255,78676255
1,78707255,78718255
1,78719255,78734255
1,78752255,78757255
1,78763255,78769255
1,78784255,78787255
1,78797255,78799255
1,78817255,78824255
1,78827255,78833255
1,78847255,78856255
1,78857255,78861255
1,78864255,78866255
1,78879255,78882255
1,78884255,78889255
1,78909255,78913255
1,78917255,78921255
1,78928255,78934255
1,79006255,79009255
1,79014255,79017255
1,79018255,79023255
1,79040255,79042255
1,79044255,79051255
1,79060255,79063255
1,79066255,79068255
1,79072255,79074255
1,79122255,79125255
1,79146255,79149255
1,79194255,79197255
1,79253255,79257255
1,79257255,79266255
1,79318255,79326255
1,79356255,79367255
1,79389255,79395255
1,79408255,79411255
1,79413255,79416255
1,79490255,79493255
1,79510255,79512255
1,79578255,79581255
1,79616255,79619255
1,79659255,79681255
1,79703255,79706255
1,79740255,79743255
1,79743255,79755255
1,79792255,79795255
1,79796255,79801255
1,79814255,79817255
1,79849255,79854255
1,79855255,79867255
1,79870255,79878255
1,79903255,79906255
1,79921255,79929255
1,80127255,80133255
1,80135255,80145255
1,80189255,80195255
1,80200255,80203255
1,80218255,80225255
1,80229255,80237255
1,80335255,80338255
1,80362255,80365255
1,80373255,80377255
1,80377255,80381255
1,80475255,80482255
1,80516255,80521255
1,80524255,80532255
1,80533255,80537255
1,80541255,80543255
1,80558255,80563255
1,80566255,80569255
1,80590255,80593255
1,80595255,80598255
1,80600255,80603255
1,80610255,80619255
1,80693255,80697255
1,80703255,80708255
1,80717255,80720255
1,80865255,80868255
1,80872255,80874255
1,80893255,80897255
1,80963255,80969255
1,80977255,80981255
1,81157255,81160255
1,81392255,81394255
1,81448255,81450255
1,81492255,81495255
1,82049255,82053255
1,82123255,82125255
1,82135255,82137255
1,82919541,82923541
1,84254541,84256541
1,87674541,87680541
1,87687541,87690541
1,87722541,87728541
1,87756541,87766541
1,87777541,87783541
1,87837541,87840541
1,87849541,87852541
1,87883541,87886541
1,87985541,87988541
1,88064541,88070541
1,88110541,88115541
1,88173541,88178541
1,88179541,88185541
1,88195541,88197541
1,88288541,88291541
1,88292541,88299541
1,88301541,88304541
1,88336541,88339541
1,88473541,88478541
1,88608541,88617541
1,88626541,88642541
1,89141541,89146541
1,89155541,89158541
1,89230541,89235541
1,89363541,89366541
1,89414541,89423541
1,89444541,89449541
1,89512541,89517541
1,89520541,89529541
1,89680541,89682541
1,89723541,89729541
1,89734541,89740541
1,89778541,89787541
1,89911541,89914541
1,89918541,89950541
1,90101541,90237541
1,90255541,90258541
1,90264541,90268541
1,90510541,90512541
1,90559541,90562541
1,90717541,90720541
1,90748541,90751541
1,90814541,90817541
1,91073541,91076541
1,91335541,91338541
1,91621541,91625541
1,91709541,91712541
1,91817541,91820541
1,91847541,91863541
1,92087541,92091541
1,92202541,92226541
1,92474541,92477541
1,92581541,92584541
1,92703541,92706541
1,92783541,92789541
1,92820541,92823541
1,92851541,92856541
1,92857541,92862541
1,92871541,92884541
1,92899541,92907541
1,92912541,92915541
1,92915541,92920541
1,92992541,92995541
1,93002541,93012541
1,93026541,93034541
1,93035541,93038541
1,93051541,93054541
1,93108541,93111541
1,93115541,93119541
1,93158541,93160541
1,93165541,93168541
1,93216541,93219541
1,93283541,93287541
1,93318541,93320541
1,93391541,93393541
1,93402541,93411541
1,93430541,93440541
1,93674541,93678541
1,93679541,93687541
1,93987541,93999541
1,94178541,94182541
1,94190541,94192541
1,94202541,94204541
1,94207541,94213541
1,94215541,94219541
1,94240541,94243541
1,94398541,94401541
1,94875541,94880541
1,95007541,95013541
1,95099541,95103541
1,95122541,95127541
1,95138541,95149541
1,95161541,95176541
1,95189541,95192541
1,95223541,95230541
1,95330541,95335541
1,95338541,95345541
1,95347541,95350541
1,95354541,95358541
1,95382541,95385541
1,95505541,95508541
1,95544541,95547541
1,95568541,95571541
1,95685541,95688541
1,95696541,95705541
1,95728541,95732541
1,95903541,95907541
1,95926541,95932541
1,95945541,95948541
1,96034541,96036541
1,96038541,96045541
1,96096541,96101541
1,96115541,96121541
1,96138541,96146541
1,96147541,96159541
1,96161541,96163541
1,96564541,96568541
1,96844541,96848541
1,96976541,96984541
1,96985541,96988541
1,97007541,97014541
1,97022541,97030541
1,97045541,97049541
1,97112541,97116541
1,97125541,97129541
1,97134541,97140541
1,97346541,97350541
1,97499541,97507541
1,97509541,97511541
1,97585541,97588541
1,97598541,97601541
1,97632541,97634541
1,97718541,97724541
1,97730541,97735541
1,97738541,97746541
1,97751541,97757541
1,97758541,97765541
1,97774541,97778541
1,97780541,97785541
1,97786541,97796541
1,97811541,97814541
1,97827541,97831541
1,97855541,97860541
1,97891541,97898541
1,97947541,97949541
1,98022541,98028541
1,98028541,98032541
1,98042541,98046541
1,98063541,98066541
1,98071541,98075541
1,98084541,98089541
1,98105541,98110541
1,98114541,98118541
1,98178541,98190541
1,98219541,98224541
1,98229541,98234541
1,98239541,98241541
1,98309541,98312541
1,98316541,98320541
1,98347541,98353541
1,98420541,98423541
1,98429541,98431541
1,98442541,98446541
1,98457541,98460541
1,98463541,98466541
1,98487541,98490541
1,98550541,98557541
1,98598541,98604541
1,98634541,98638541
1,98640541,98643541
1,98652541,98657541
1,98658541,98670541
1,98678541,98683541
1,98837541,98840541
1,98842541,98845541
1,98854541,98857541
1,99372541,99396541
1,99443541,99446541
1,99457541,99461541
1,99674541,99676541
1,99822541,99837541
1,99838541,99841541
1,99959541,100020541
1,100037541,100046541
1,100047541,100120541
1,100122541,100171541
1,100275541,100317541
1,100462541,100476541
1,100502541,100524541
1,100762541,100765541
1,100778541,100787541
1,100796541,100804541
1,100927541,100930541
1,100934541,100938541
1,100952541,100955541
1,100960541,100965541
1,100975541,100982541
1,100991541,100993541
1,101223541,101227541
1,101240541,101243541
1,101250541,101255541
1,101261541,101269541
1,101276541,101282541
1,101286541,101288541
1,101309541,101311541
1,101312541,101318541
1,101337541,101340541
1,101376541,101378541
1,101381541,101383541
1,101473541,101475541
1,101480541,101482541
1,101483541,101487541
1,101530541,101533541
1,101554541,101557541
1,101689541,101692541
1,101778541,101785541
1,101805541,101808541
1,101819541,101824541
1,101928541,101932541
1,101958541,101962541
1,102050541,102054541
1,102115541,102135541
1,102135541,102138541
1,102236541,102241541
1,102258541,102263541
1,102425541,102427541
1,102617541,102620541
1,102620541,102628541
1,102647541,102651541
1,102688541,102692541
1,102862541,102869541
1,102874541,102883541
1,102895541,102898541
1,102924541,102927541
1,102969541,102972541
1,103005541,103007541
1,103028541,103032541
1,103041541,103043541
1,103135541,103139541
1,103173541,103175541
1,103272541,103275541
1,103321541,103325541
1,103350541,103353541
1,103356541,103361541
1,103384541,103386541
1,103408541,103410541
1,103421541,103425541
1,103488541,103493541
1,103524541,103528541
1,103566541,103568541
1,103600541,103602541
1,103606541,103610541
1,103754541,103757541
1,103893541,103927541
1,103930541,103936541
1,103942541,103950541
1,103951541,103965541
1,104052541,104088541
1,104248541,104252541
1,104278541,104323541
1,104373541,104378541
1,104532541,104563541
1,104564541,104581541
1,104589541,104623541
1,104624541,104642541
1,104643541,104654541
1,104657541,104669541
1,104683541,104691541
1,104693541,104726541
1,104743541,104758541
1,104774541,104816541
1,104818541,104821541
1,104827541,104837541
1,104837541,104842541
1,104856541,104949541
1,104963541,104998541
1,105029541,105031541
1,105034541,105039541
1,105042541,105044541
1,105051541,105054541
1,105062541,105083541
1,105094541,105115541
1,105132541,105137541
1,105222541,105242541
1,105246541,105320541
1,105330541,105353541
1,105402541,105474541
1,105480541,105499541
1,105503541,105508541
1,105537541,105579541
1,105594541,105597541
1,105622541,105646541
1,105648541,105676541
1,105678541,105691541
1,105774541,105776541
1,105783541,105787541
1,105803541,105811541
1,105811541,105887541
1,105939541,105949541
1,105957541,105964541
1,105984541,105994541
1,106028541,106038541
1,106065541,106072541
1,106087541,106097541
1,106102541,106106541
1,106106541,106109541
1,106168541,106171541
1,106185541,106187541
1,106189541,106194541
1,106256541,106266541
1,106277541,106285541
1,106311541,106316541
1,106336541,106341541
1,106429541,106433541
1,106469541,106472541
1,106490541,106495541
1,106586541,106592541
1,106619541,106629541
1,106654541,106659541
1,106683541,106697541
1,106729541,106733541
1,106734541,106741541
1,106796541,106801541
1,106871541,106879541
1,106953541,106957541
1,107018541,107021541
1,107068541,107072541
1,107175541,107178541
1,107206541,107212541
1,107248541,107263541
1,107263541,107267541
1,107303541,107306541
1,107362541,107369541
1,107372541,107375541
1,107385541,107388541
1,107435541,107437541
1,107471541,107474541
1,107495541,107498541
1,107504541,107507541
1,107810541,107815541
1,107816541,107825541
1,107848541,107850541
1,107909541,107948541
1,107952541,107954541
1,107992541,108007541
1,108319541,108328541
1,108337541,108340541
1,108343541,108346541
1,108347541,108351541
1,108375541,108392541
1,108402541,108405541
1,108405541,108409541
1,108562541,108570541
1,108628541,108632541
1,108645541,108654541
1,108853541,108855541
1,108862541,108864541
1,108911541,108914541
1,108937541,108942541
1,108997541,109004541
1,109095541,109099541
1,109270541,109279541
1,109285541,109288541
1,109306541,109308541
1,109311541,109315541
1,109371541,109379541
1,109381541,109392541
1,109419541,109422541
1,109429541,109432541
1,109433541,109438541
1,109445541,109454541
1,109480541,109484541
1,109486541,109488541
1,109569541,109575541
1,109663541,109665541
1,109671541,109674541
1,109678541,109682541
1,109684541,109686541
1,109728541,109731541
1,109764541,109767541
1,109873541,109877541
1,109900541,109903541
1,109976541,109978541
1,110026541,110031541
1,110103541,110108541
1,110118541,110124541
1,110125541,110130541
1,110132541,110138541
1,110215541,110239541
1,110239541,110244541
1,110252541,110261541
1,110271541,110278541
1,110290541,110318541
1,110325541,110338541
1,110346541,110348541
1,110395541,110398541
1,110398541,110404541
1,110410541,110422541
1,110434541,110437541
1,110438541,110444541
1,110445541,110457541
1,110476541,110480541
1,110484541,110509541
1,110509541,110519541
1,110526541,110537541
1,110539541,110546541
1,110629541,110631541
1,110634541,110641541
1,110650541,110652541
1,110661541,110663541
1,110673541,110677541
1,110689541,110692541
1,110723541,110735541
1,110747541,110752541
1,110768541,110782541
1,110796541,110800541
1,110802541,110814541
1,110837541,110850541
1,110875541,110879541
1,110879541,110889541
1,110947541,110957541
1,110999541,111013541
1,111031541,111041541
1,111043541,111046541
1,111047541,111052541
1,111052541,111058541
1,111062541,111072541
1,111092541,111097541
1,111144541,111149541
1,111221541,111227541
1,111227541,111236541
1,111311541,111314541
1,111431541,111443541
1,111460541,111466541
1,111467541,111480541
1,111482541,111497541
1,111501541,111506541
1,111506541,111511541
1,111515541,111523541
1,111523541,111529541
1,111535541,111539541
1,111569541,111572541
1,111574541,111578541
1,111581541,111589541
1,111589541,111592541
1,111609541,111618541
1,111693541,111696541
1,111779736,111782736
1,111783736,111788736
1,111807736,111811736
1,111819736,111823736
1,111827736,111831736
1,111845736,111864736
1,111865736,111867736
1,111884736,111894736
1,111901736,111907736
1,111913736,111921736
1,111928736,111947736
1,111948736,111981736
1,111999736,112005736
1,112006736,112023736
1,112035736,112039736
1,112040736,112047736
1,112047736,112107736
1,112108736,112118736
1,112118736,112121736
1,112129736,112136736
1,112136736,112142736
1,112143736,112158736
1,112160736,112165736
1,112165736,112176736
1,112181736,112206736
1,112208736,112215736
