# Window-based topology counter
# PYTHON VERSION: 3.11.0
# Script call:    05_topo_counter.py -w 10 -m 5 --overwrite
# Runtime:        04/10/2023 13:21:49
# ----------------
# Window size:          10000.0
# Window file:          ../data/10kb-0.5-0.5-windows.csv
# Marker size:          5
# Marker file:          ../../data/recombination-markers/cox-markers/Revised_HSmap_SNPs-mm10-5mb-rates.csv
# Output file:          ../data/10kb-0.5-0.5-5mb-topo-counts.csv
# 04.10.2023 | 13:21:49 Reading marker windows...
# Marker windows read: 538
# 04.10.2023 | 13:21:49 Reading windows...
# Windows read:         6144
# Chromosome:           19
# Chromosome length:    61431566
# Locus tree directory: ../iqtree/chr19/10kb-0.5-0.5/loci
# Concat tree file:     ../iqtree/chr19/10kb-0.5-0.5/concat/chr19-concat.treefile.rooted
# ASTRAL tree file:     ../iqtree/chr19/10kb-0.5-0.5/astral/astral.treefile.rooted
# Concordance file:     ../iqtree/chr19/10kb-0.5-0.5/concord/chr19.cf.stat
# ----------------
# 04.10.2023 | 13:21:51 Reading concatenated chromosome tree...
# Concat chromosome tree:      "(rsor:0.0240729,((gdol:0.0345499233,rdil:0.0343287586)100:0.0137995910,(mm10:0.0206656702,((hall:0.0320818094,pdel:0.0286758153)53:0.0046759574,mnat:0.0284605669)100:0.0212015888):0.0039101776)100:0.0240729);"
# Concat chromosome topology:  "(rsor,((gdol,rdil)<1>,(mm10,((hall,pdel)<2>,mnat)<3>)<4>)<5>)<6>"
# 04.10.2023 | 13:21:51 Reading ASTRAL chromosome tree...
# ASTRAL chromosome tree:      "(rsor:0.0240729,((gdol:0.0345499233,rdil:0.0343287586)100:0.0137995910,(mm10:0.0206656702,((hall:0.0320818094,pdel:0.0286758153)53:0.0046759574,mnat:0.0284605669)100:0.0212015888):0.0039101776)100:0.0240729);"
# ASTRAL chromosome topology:  "(rsor,((rdil,gdol)<1>,((pdel,(hall,mnat)<2>)<3>,mm10)<4>)<5>)<6>"
# ASTRAL-concat match:   FALSE
# 04.10.2023 | 13:21:51 Calculating average CFs...
# Average gCF:          67.74000000000001
# Average sCF:          49.502500000000005
# 04.10.2023 | 13:21:51 Reading windows and counting topologies...
# Total trees read:   4173
# No tree file:       5
# Filtered windows:   1966
# Unique topologies:  82
# ----------------
# 04.10.2023 | 13:22:02 Counting and ranking topologies for this chromosome...
# ----------------
# 04.10.2023 | 13:22:02 Counting and ranking overall topologies...
# ----------------
# 04.10.2023 | 13:22:02 Writing output: ../data/10kb-0.5-0.5-5mb-topo-counts.csv
window,chr,chr len,start,end,perc repeat,repeat filter, missing filter,gcf,scf,topo num overall,topo count overall,topo rank overall,topo color,topo num chrome,topo count chrome,topo rank chrome,topo,concat chrome topo,astral chrome topo,unparsed tree,marker window,num markers,marker slope,marker uniq trees
chr19:970000-980000,chr19,61431566,970000,980000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:980000-990000,chr19,61431566,980000,990000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:990000-1000000,chr19,61431566,990000,1000000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1000000-1010000,chr19,61431566,1000000,1010000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1010000-1020000,chr19,61431566,1010000,1020000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1020000-1030000,chr19,61431566,1020000,1030000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1030000-1040000,chr19,61431566,1030000,1040000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1040000-1050000,chr19,61431566,1040000,1050000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1050000-1060000,chr19,61431566,1050000,1060000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1060000-1070000,chr19,61431566,1060000,1070000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1070000-1080000,chr19,61431566,1070000,1080000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1080000-1090000,chr19,61431566,1080000,1090000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1090000-1100000,chr19,61431566,1090000,1100000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1100000-1110000,chr19,61431566,1100000,1110000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1110000-1120000,chr19,61431566,1110000,1120000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1120000-1130000,chr19,61431566,1120000,1130000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1130000-1140000,chr19,61431566,1130000,1140000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1140000-1150000,chr19,61431566,1140000,1150000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1150000-1160000,chr19,61431566,1150000,1160000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1160000-1170000,chr19,61431566,1160000,1170000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1170000-1180000,chr19,61431566,1170000,1180000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1180000-1190000,chr19,61431566,1180000,1190000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1190000-1200000,chr19,61431566,1190000,1200000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1200000-1210000,chr19,61431566,1200000,1210000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1210000-1220000,chr19,61431566,1210000,1220000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1220000-1230000,chr19,61431566,1220000,1230000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1230000-1240000,chr19,61431566,1230000,1240000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1240000-1250000,chr19,61431566,1240000,1250000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1250000-1260000,chr19,61431566,1250000,1260000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1260000-1270000,chr19,61431566,1260000,1270000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1270000-1280000,chr19,61431566,1270000,1280000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1280000-1290000,chr19,61431566,1280000,1290000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1290000-1300000,chr19,61431566,1290000,1300000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1300000-1310000,chr19,61431566,1300000,1310000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1310000-1320000,chr19,61431566,1310000,1320000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1320000-1330000,chr19,61431566,1320000,1330000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1330000-1340000,chr19,61431566,1330000,1340000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1340000-1350000,chr19,61431566,1340000,1350000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1350000-1360000,chr19,61431566,1350000,1360000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1360000-1370000,chr19,61431566,1360000,1370000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1370000-1380000,chr19,61431566,1370000,1380000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1380000-1390000,chr19,61431566,1380000,1390000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1390000-1400000,chr19,61431566,1390000,1400000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1400000-1410000,chr19,61431566,1400000,1410000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1410000-1420000,chr19,61431566,1410000,1420000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1420000-1430000,chr19,61431566,1420000,1430000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1430000-1440000,chr19,61431566,1430000,1440000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1440000-1450000,chr19,61431566,1440000,1450000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1450000-1460000,chr19,61431566,1450000,1460000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1460000-1470000,chr19,61431566,1460000,1470000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1470000-1480000,chr19,61431566,1470000,1480000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1480000-1490000,chr19,61431566,1480000,1490000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1490000-1500000,chr19,61431566,1490000,1500000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1500000-1510000,chr19,61431566,1500000,1510000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1510000-1520000,chr19,61431566,1510000,1520000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1520000-1530000,chr19,61431566,1520000,1530000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1530000-1540000,chr19,61431566,1530000,1540000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1540000-1550000,chr19,61431566,1540000,1550000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1550000-1560000,chr19,61431566,1550000,1560000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1560000-1570000,chr19,61431566,1560000,1570000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1570000-1580000,chr19,61431566,1570000,1580000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1580000-1590000,chr19,61431566,1580000,1590000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1590000-1600000,chr19,61431566,1590000,1600000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1600000-1610000,chr19,61431566,1600000,1610000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1610000-1620000,chr19,61431566,1610000,1620000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1620000-1630000,chr19,61431566,1620000,1630000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1630000-1640000,chr19,61431566,1630000,1640000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1640000-1650000,chr19,61431566,1640000,1650000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1650000-1660000,chr19,61431566,1650000,1660000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1660000-1670000,chr19,61431566,1660000,1670000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1670000-1680000,chr19,61431566,1670000,1680000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1680000-1690000,chr19,61431566,1680000,1690000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1690000-1700000,chr19,61431566,1690000,1700000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1700000-1710000,chr19,61431566,1700000,1710000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1710000-1720000,chr19,61431566,1710000,1720000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1720000-1730000,chr19,61431566,1720000,1730000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1730000-1740000,chr19,61431566,1730000,1740000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1740000-1750000,chr19,61431566,1740000,1750000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1750000-1760000,chr19,61431566,1750000,1760000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1760000-1770000,chr19,61431566,1760000,1770000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1770000-1780000,chr19,61431566,1770000,1780000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1780000-1790000,chr19,61431566,1780000,1790000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1790000-1800000,chr19,61431566,1790000,1800000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1800000-1810000,chr19,61431566,1800000,1810000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1810000-1820000,chr19,61431566,1810000,1820000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1820000-1830000,chr19,61431566,1820000,1830000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1830000-1840000,chr19,61431566,1830000,1840000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1840000-1850000,chr19,61431566,1840000,1850000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1850000-1860000,chr19,61431566,1850000,1860000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1860000-1870000,chr19,61431566,1860000,1870000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1870000-1880000,chr19,61431566,1870000,1880000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1880000-1890000,chr19,61431566,1880000,1890000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1890000-1900000,chr19,61431566,1890000,1900000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1900000-1910000,chr19,61431566,1900000,1910000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1910000-1920000,chr19,61431566,1910000,1920000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1920000-1930000,chr19,61431566,1920000,1930000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1930000-1940000,chr19,61431566,1930000,1940000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1940000-1950000,chr19,61431566,1940000,1950000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1950000-1960000,chr19,61431566,1950000,1960000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1960000-1970000,chr19,61431566,1960000,1970000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1970000-1980000,chr19,61431566,1970000,1980000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1980000-1990000,chr19,61431566,1980000,1990000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:1990000-2000000,chr19,61431566,1990000,2000000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:2000000-2010000,chr19,61431566,2000000,2010000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:2010000-2020000,chr19,61431566,2010000,2020000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
chr19:2020000-2030000,chr19,61431566,2020000,2030000,0.0,PASS,FILTER,67.74000000000001,49.502500000000005,NA,NA,NA,"NA",NA,NA,NA,"NA",NA,NA,"NA",chr19:1-5000000,5,1.8458740411818335e-07,19
